0	1	2
EN1	AC016700.5	1.0
FOXA2	AC016700.5	1.0
FOXG1	AC016700.5	1.0
FOXJ2	AC016700.5	1.0
FOXJ3	AC016700.5	1.0
FOXP4	AC016700.5	1.0
MSX1	AC016700.5	1.0
MSX2	AC016700.5	1.0
NR2E3	AC016700.5	1.0
PATZ1	AC016700.5	1.0
PAX7	AC016700.5	1.0
POU6F1	AC016700.5	1.0
PURA	AC016700.5	1.0
RUNX1	AC016700.5	1.0
TFE3	AC016700.5	1.0
TFEB	AC016700.5	1.0
ZNF35	AC016700.5	1.0
ARID3A	AC016700.6	1.0
BPTF	AC016700.6	1.0
CEBPB	AC016700.6	1.0
FOXP1	AC016700.6	1.0
FOXP4	AC016700.6	1.0
FUBP1	AC016700.6	1.0
IRF5	AC016700.6	1.0
KLF15	AC016700.6	1.0
MEF2C	AC016700.6	1.0
NKX6-1	AC016700.6	1.0
NR2F2	AC016700.6	1.0
NR2F6	AC016700.6	1.0
NR6A1	AC016700.6	1.0
PITX1	AC016700.6	1.0
PITX2	AC016700.6	1.0
POU6F1	AC016700.6	1.0
RARA	AC016700.6	1.0
RARB	AC016700.6	1.0
RARG	AC016700.6	1.0
TBX15	AC016700.6	1.0
TBX2	AC016700.6	1.0
TBX3	AC016700.6	1.0
TBX4	AC016700.6	1.0
TBX5	AC016700.6	1.0
TET1	AC016700.6	1.0
TOPORS	AC016700.6	1.0
ZEB1	AC016700.6	1.0
ZNF143	AC016700.6	1.0
FOXB1	AC016708.2	1.0
FOXG1	AC016708.2	1.0
FOXP1	AC016708.2	1.0
HNF4G	AC016708.2	1.0
HOXA9	AC016708.2	1.0
LHX2	AC016708.2	1.0
MEIS1	AC016708.2	1.0
NR1I2	AC016708.2	1.0
NR6A1	AC016708.2	1.0
POU6F2	AC016708.2	1.0
TBP	AC016708.2	1.0
VDR	AC016708.2	1.0
ZNF713	AC016708.2	1.0
ARID3A	AC016716.2	1.0
BARX2	AC016716.2	1.0
BCL6	AC016716.2	1.0
CBFB	AC016716.2	1.0
CPEB1	AC016716.2	1.0
DBX2	AC016716.2	1.0
EN1	AC016716.2	1.0
FOXA2	AC016716.2	1.0
FOXA3	AC016716.2	1.0
FOXJ2	AC016716.2	1.0
FOXJ3	AC016716.2	1.0
FOXL1	AC016716.2	1.0
FOXM1	AC016716.2	1.0
FOXO1	AC016716.2	1.0
FOXP1	AC016716.2	1.0
FOXP3	AC016716.2	1.0
FOXP4	AC016716.2	1.0
GBX2	AC016716.2	1.0
HLX	AC016716.2	1.0
HOXA5	AC016716.2	1.0
HOXB5	AC016716.2	1.0
HOXB6	AC016716.2	1.0
HOXB7	AC016716.2	1.0
HOXB8	AC016716.2	1.0
HOXC6	AC016716.2	1.0
IRF1	AC016716.2	1.0
IRF3	AC016716.2	1.0
IRF4	AC016716.2	1.0
IRF5	AC016716.2	1.0
IRF8	AC016716.2	1.0
IRF9	AC016716.2	1.0
LHX1	AC016716.2	1.0
LHX3	AC016716.2	1.0
MEF2A	AC016716.2	1.0
NKX1-2	AC016716.2	1.0
NKX3-1	AC016716.2	1.0
ONECUT1	AC016716.2	1.0
ONECUT2	AC016716.2	1.0
ONECUT3	AC016716.2	1.0
POU3F2	AC016716.2	1.0
POU4F1	AC016716.2	1.0
POU4F2	AC016716.2	1.0
PPARA	AC016716.2	1.0
PRDM1	AC016716.2	1.0
RUNX1	AC016716.2	1.0
SOX5	AC016716.2	1.0
SRY	AC016716.2	1.0
STAT2	AC016716.2	1.0
TBPL2	AC016716.2	1.0
TBR1	AC016716.2	1.0
TEAD4	AC016716.2	1.0
TERF2	AC016716.2	1.0
TLX3	AC016716.2	1.0
VTN	AC016716.2	1.0
ZFHX3	AC016716.2	1.0
ZNF32	AC016716.2	1.0
ZNF35	AC016716.2	1.0
ZNF683	AC016716.2	1.0
ARID3A	AC016722.2	1.0
ATF3	AC016722.2	1.0
ATF6	AC016722.2	1.0
BACH1	AC016722.2	1.0
BACH2	AC016722.2	1.0
BCL6	AC016722.2	1.0
BPTF	AC016722.2	1.0
CDC5L	AC016722.2	1.0
E2F7	AC016722.2	1.0
ELF2	AC016722.2	1.0
ELK3	AC016722.2	1.0
EPAS1	AC016722.2	1.0
FOS	AC016722.2	1.0
FOSL1	AC016722.2	1.0
FOSL2	AC016722.2	1.0
FOXB1	AC016722.2	1.0
FOXD2	AC016722.2	1.0
FOXK1	AC016722.2	1.0
FOXM1	AC016722.2	1.0
FOXO1	AC016722.2	1.0
FOXO3	AC016722.2	1.0
FOXO4	AC016722.2	1.0
FOXO6	AC016722.2	1.0
FOXP4	AC016722.2	1.0
FUBP1	AC016722.2	1.0
IRF1	AC016722.2	1.0
JUNB	AC016722.2	1.0
KLF13	AC016722.2	1.0
KLF14	AC016722.2	1.0
KLF15	AC016722.2	1.0
KLF4	AC016722.2	1.0
KLF5	AC016722.2	1.0
MAZ	AC016722.2	1.0
MYB	AC016722.2	1.0
NFE2	AC016722.2	1.0
NFE2L1	AC016722.2	1.0
NFE2L2	AC016722.2	1.0
NFIX	AC016722.2	1.0
NR1H4	AC016722.2	1.0
NR2E1	AC016722.2	1.0
NR2E3	AC016722.2	1.0
PBX1	AC016722.2	1.0
PBX2	AC016722.2	1.0
PBX3	AC016722.2	1.0
PITX2	AC016722.2	1.0
POU2F2	AC016722.2	1.0
POU5F1	AC016722.2	1.0
PTF1A	AC016722.2	1.0
RREB1	AC016722.2	1.0
SMARCC1	AC016722.2	1.0
SP1	AC016722.2	1.0
SP4	AC016722.2	1.0
SPI1	AC016722.2	1.0
SPIB	AC016722.2	1.0
SPIC	AC016722.2	1.0
TBPL2	AC016722.2	1.0
TBX19	AC016722.2	1.0
TOPORS	AC016722.2	1.0
TWIST1	AC016722.2	1.0
ZEB1	AC016722.2	1.0
ZNF148	AC016722.2	1.0
ZNF263	AC016722.2	1.0
ZNF32	AC016722.2	1.0
ZNF35	AC016722.2	1.0
ZSCAN10	AC016722.2	1.0
ALX3	AC016722.4	1.0
ALX4	AC016722.4	1.0
ARX	AC016722.4	1.0
CDX1	AC016722.4	1.0
DRGX	AC016722.4	1.0
FUBP1	AC016722.4	1.0
HNF1A	AC016722.4	1.0
HOXD4	AC016722.4	1.0
ISX	AC016722.4	1.0
MEOX2	AC016722.4	1.0
MSX1	AC016722.4	1.0
NHLH2	AC016722.4	1.0
PHOX2A	AC016722.4	1.0
PHOX2B	AC016722.4	1.0
PPARA	AC016722.4	1.0
PROP1	AC016722.4	1.0
PRRX1	AC016722.4	1.0
STAT4	AC016722.4	1.0
STAT5A	AC016722.4	1.0
THRA	AC016722.4	1.0
TLX2	AC016722.4	1.0
UNCX	AC016722.4	1.0
YY1	AC016722.4	1.0
ZEB1	AC016722.4	1.0
ZNF143	AC016722.4	1.0
ZNF350	AC016722.4	1.0
HNF4G	AC016725.4	1.0
MAZ	AC016725.4	1.0
NRF1	AC016725.4	1.0
PATZ1	AC016725.4	1.0
PURA	AC016725.4	1.0
SP1	AC016725.4	1.0
SP3	AC016725.4	1.0
STAT2	AC016725.4	1.0
ZNF148	AC016725.4	1.0
ZNF263	AC016725.4	1.0
ASCL1	AC016734.2	1.0
BPTF	AC016734.2	1.0
DNMT1	AC016734.2	1.0
ELF2	AC016734.2	1.0
ELK4	AC016734.2	1.0
ETS2	AC016734.2	1.0
ETV7	AC016734.2	1.0
FEV	AC016734.2	1.0
FOXD3	AC016734.2	1.0
FOXP4	AC016734.2	1.0
FUBP1	AC016734.2	1.0
GABPA	AC016734.2	1.0
GSX1	AC016734.2	1.0
GSX2	AC016734.2	1.0
HMX2	AC016734.2	1.0
INSM1	AC016734.2	1.0
LEF1	AC016734.2	1.0
MYOG	AC016734.2	1.0
NKX2-2	AC016734.2	1.0
SMAD2	AC016734.2	1.0
SOX12	AC016734.2	1.0
SOX3	AC016734.2	1.0
SOX30	AC016734.2	1.0
TCF12	AC016734.2	1.0
TCF3	AC016734.2	1.0
ZEB1	AC016734.2	1.0
ZFX	AC016734.2	1.0
ARNT2	AC016735.2	1.0
DBX2	AC016735.2	1.0
EMX1	AC016735.2	1.0
EMX2	AC016735.2	1.0
EN2	AC016735.2	1.0
FOXA2	AC016735.2	1.0
FOXB1	AC016735.2	1.0
GLIS3	AC016735.2	1.0
HLX	AC016735.2	1.0
HOXB7	AC016735.2	1.0
HOXB8	AC016735.2	1.0
HOXC6	AC016735.2	1.0
HOXC8	AC016735.2	1.0
ISX	AC016735.2	1.0
KLF8	AC016735.2	1.0
LBX2	AC016735.2	1.0
LHX1	AC016735.2	1.0
LHX3	AC016735.2	1.0
LMX1A	AC016735.2	1.0
NKX1-2	AC016735.2	1.0
NKX6-1	AC016735.2	1.0
NR2F2	AC016735.2	1.0
PAX7	AC016735.2	1.0
POU4F1	AC016735.2	1.0
POU4F2	AC016735.2	1.0
POU4F3	AC016735.2	1.0
POU5F1B	AC016735.2	1.0
PURA	AC016735.2	1.0
SP2	AC016735.2	1.0
TBX2	AC016735.2	1.0
TCF7L2	AC016735.2	1.0
TLX3	AC016735.2	1.0
VTN	AC016735.2	1.0
ZFHX2	AC016735.2	1.0
ZFHX3	AC016735.2	1.0
ZNF75A	AC016735.2	1.0
ARID3A	AC016738.3	1.0
ARX	AC016738.3	1.0
ATF6	AC016738.3	1.0
BARX1	AC016738.3	1.0
BCL11A	AC016738.3	1.0
BPTF	AC016738.3	1.0
FOS	AC016738.3	1.0
FOSL2	AC016738.3	1.0
FOXA1	AC016738.3	1.0
FOXG1	AC016738.3	1.0
FOXP1	AC016738.3	1.0
FOXP4	AC016738.3	1.0
HESX1	AC016738.3	1.0
HHEX	AC016738.3	1.0
HIVEP1	AC016738.3	1.0
HOXA3	AC016738.3	1.0
HOXD9	AC016738.3	1.0
HSF2	AC016738.3	1.0
HSF4	AC016738.3	1.0
IRF2	AC016738.3	1.0
IRF5	AC016738.3	1.0
ISX	AC016738.3	1.0
KLF15	AC016738.3	1.0
LHX2	AC016738.3	1.0
LHX9	AC016738.3	1.0
MSX1	AC016738.3	1.0
MSX2	AC016738.3	1.0
NFE2	AC016738.3	1.0
NKX6-1	AC016738.3	1.0
PAX4	AC016738.3	1.0
PHOX2A	AC016738.3	1.0
PHOX2B	AC016738.3	1.0
PITX1	AC016738.3	1.0
POU2F2	AC016738.3	1.0
POU5F1	AC016738.3	1.0
PROP1	AC016738.3	1.0
PRRX1	AC016738.3	1.0
PURA	AC016738.3	1.0
SP8	AC016738.3	1.0
TAL1	AC016738.3	1.0
TBP	AC016738.3	1.0
TFAP2B	AC016738.3	1.0
UNCX	AC016738.3	1.0
ZNF274	AC016738.3	1.0
ZNF524	AC016738.3	1.0
ZSCAN16	AC016738.3	1.0
EHF	AC016738.4	1.0
ELF3	AC016738.4	1.0
ELF4	AC016738.4	1.0
ELF5	AC016738.4	1.0
GABPA	AC016738.4	1.0
ALX3	AC016739.2	1.0
ALX4	AC016739.2	1.0
ARID3A	AC016739.2	1.0
ARX	AC016739.2	1.0
ASCL1	AC016739.2	1.0
CPEB1	AC016739.2	1.0
DRGX	AC016739.2	1.0
EMX1	AC016739.2	1.0
EMX2	AC016739.2	1.0
EN1	AC016739.2	1.0
FOXA1	AC016739.2	1.0
FOXA2	AC016739.2	1.0
FOXB1	AC016739.2	1.0
FOXP4	AC016739.2	1.0
GFI1	AC016739.2	1.0
GFI1B	AC016739.2	1.0
HMG20B	AC016739.2	1.0
HNF1A	AC016739.2	1.0
HOXD10	AC016739.2	1.0
HOXD8	AC016739.2	1.0
HOXD9	AC016739.2	1.0
IRF5	AC016739.2	1.0
IRF7	AC016739.2	1.0
LBX2	AC016739.2	1.0
LHX1	AC016739.2	1.0
LHX3	AC016739.2	1.0
LIN54	AC016739.2	1.0
MSX1	AC016739.2	1.0
MSX2	AC016739.2	1.0
MYOG	AC016739.2	1.0
NFATC3	AC016739.2	1.0
NKX1-2	AC016739.2	1.0
NKX6-1	AC016739.2	1.0
NR1H4	AC016739.2	1.0
NR2E1	AC016739.2	1.0
NR2E3	AC016739.2	1.0
POU3F1	AC016739.2	1.0
POU3F2	AC016739.2	1.0
POU3F3	AC016739.2	1.0
POU4F1	AC016739.2	1.0
POU4F2	AC016739.2	1.0
POU4F3	AC016739.2	1.0
POU6F2	AC016739.2	1.0
PPARA	AC016739.2	1.0
PROP1	AC016739.2	1.0
SOX15	AC016739.2	1.0
TAL1	AC016739.2	1.0
TBP	AC016739.2	1.0
TP63	AC016739.2	1.0
ARID3A	AC016745.3	1.0
BATF	AC016745.3	1.0
BCL6	AC016745.3	1.0
BHLHE41	AC016745.3	1.0
CDX1	AC016745.3	1.0
CDX2	AC016745.3	1.0
CPEB1	AC016745.3	1.0
CUX1	AC016745.3	1.0
DMRTA2	AC016745.3	1.0
FOXD2	AC016745.3	1.0
FOXP1	AC016745.3	1.0
HHEX	AC016745.3	1.0
HLTF	AC016745.3	1.0
HNF1B	AC016745.3	1.0
HOXC10	AC016745.3	1.0
HOXC11	AC016745.3	1.0
HOXC12	AC016745.3	1.0
HOXD11	AC016745.3	1.0
HOXD12	AC016745.3	1.0
HOXD9	AC016745.3	1.0
HSF2	AC016745.3	1.0
IRF3	AC016745.3	1.0
MAFF	AC016745.3	1.0
MAFG	AC016745.3	1.0
MAX	AC016745.3	1.0
MITF	AC016745.3	1.0
PDX1	AC016745.3	1.0
POU2F3	AC016745.3	1.0
POU3F4	AC016745.3	1.0
SOX17	AC016745.3	1.0
SOX21	AC016745.3	1.0
TEAD4	AC016745.3	1.0
ALX3	AC016747.3	1.0
ARID3A	AC016747.3	1.0
ARX	AC016747.3	1.0
BARX1	AC016747.3	1.0
BPTF	AC016747.3	1.0
CPEB1	AC016747.3	1.0
DMRTC2	AC016747.3	1.0
DRGX	AC016747.3	1.0
ELK3	AC016747.3	1.0
FOXB1	AC016747.3	1.0
FOXD2	AC016747.3	1.0
FOXF2	AC016747.3	1.0
FOXG1	AC016747.3	1.0
FOXJ2	AC016747.3	1.0
FOXJ3	AC016747.3	1.0
FOXO1	AC016747.3	1.0
FOXP1	AC016747.3	1.0
FOXP4	AC016747.3	1.0
GATA5	AC016747.3	1.0
GFI1	AC016747.3	1.0
GFI1B	AC016747.3	1.0
HNF1B	AC016747.3	1.0
HOXC6	AC016747.3	1.0
HOXD9	AC016747.3	1.0
IRF5	AC016747.3	1.0
ISX	AC016747.3	1.0
LEF1	AC016747.3	1.0
LHX1	AC016747.3	1.0
LMO2	AC016747.3	1.0
MEIS2	AC016747.3	1.0
MEIS3	AC016747.3	1.0
MSX1	AC016747.3	1.0
NKX3-1	AC016747.3	1.0
NKX6-1	AC016747.3	1.0
NRF1	AC016747.3	1.0
PAX4	AC016747.3	1.0
PBX2	AC016747.3	1.0
PHOX2A	AC016747.3	1.0
PHOX2B	AC016747.3	1.0
PITX2	AC016747.3	1.0
PKNOX1	AC016747.3	1.0
PKNOX2	AC016747.3	1.0
POU4F1	AC016747.3	1.0
PROP1	AC016747.3	1.0
PRRX1	AC016747.3	1.0
PURA	AC016747.3	1.0
SOX12	AC016747.3	1.0
SOX3	AC016747.3	1.0
SOX6	AC016747.3	1.0
TAL1	AC016747.3	1.0
TBP	AC016747.3	1.0
TCF4	AC016747.3	1.0
TCF7L1	AC016747.3	1.0
TCF7L2	AC016747.3	1.0
TGIF1	AC016747.3	1.0
TGIF2	AC016747.3	1.0
TGIF2LX	AC016747.3	1.0
THAP1	AC016747.3	1.0
TOPORS	AC016747.3	1.0
UNCX	AC016747.3	1.0
ZBTB3	AC016747.3	1.0
ZBTB47	AC016747.3	1.0
ZNF35	AC016747.3	1.0
ARID3A	AC016753.7	1.0
BPTF	AC016753.7	1.0
CPEB1	AC016753.7	1.0
FOXA2	AC016753.7	1.0
FOXA3	AC016753.7	1.0
FOXD3	AC016753.7	1.0
FOXF1	AC016753.7	1.0
FOXJ2	AC016753.7	1.0
FOXJ3	AC016753.7	1.0
FOXL1	AC016753.7	1.0
FOXM1	AC016753.7	1.0
FOXP1	AC016753.7	1.0
FOXP3	AC016753.7	1.0
FOXP4	AC016753.7	1.0
FUBP1	AC016753.7	1.0
HSF1	AC016753.7	1.0
IRF1	AC016753.7	1.0
IRF2	AC016753.7	1.0
KLF8	AC016753.7	1.0
MEF2B	AC016753.7	1.0
MEF2C	AC016753.7	1.0
MEF2D	AC016753.7	1.0
NFATC1	AC016753.7	1.0
NR2E3	AC016753.7	1.0
ONECUT2	AC016753.7	1.0
ONECUT3	AC016753.7	1.0
PAX4	AC016753.7	1.0
PITX2	AC016753.7	1.0
POU6F1	AC016753.7	1.0
PRDM1	AC016753.7	1.0
SOX6	AC016753.7	1.0
TBP	AC016753.7	1.0
TBX3	AC016753.7	1.0
TEAD3	AC016753.7	1.0
TOPORS	AC016753.7	1.0
ZNF35	AC016753.7	1.0
ZNF683	AC016753.7	1.0
ZSCAN10	AC016757.3	1.0
ALX3	AC016768.1	1.0
ALX4	AC016768.1	1.0
ARID3A	AC016768.1	1.0
ARX	AC016768.1	1.0
BCL11A	AC016768.1	1.0
CPEB1	AC016768.1	1.0
CTCF	AC016768.1	1.0
CTCFL	AC016768.1	1.0
DDIT3	AC016768.1	1.0
DRGX	AC016768.1	1.0
ELK3	AC016768.1	1.0
EMX1	AC016768.1	1.0
EMX2	AC016768.1	1.0
EN1	AC016768.1	1.0
EOMES	AC016768.1	1.0
ETS2	AC016768.1	1.0
ETV2	AC016768.1	1.0
ETV7	AC016768.1	1.0
FOXA1	AC016768.1	1.0
FOXA2	AC016768.1	1.0
FOXA3	AC016768.1	1.0
FOXB1	AC016768.1	1.0
FOXD3	AC016768.1	1.0
FOXF1	AC016768.1	1.0
FOXF2	AC016768.1	1.0
FOXJ2	AC016768.1	1.0
FOXL1	AC016768.1	1.0
FOXM1	AC016768.1	1.0
FOXP1	AC016768.1	1.0
FOXP2	AC016768.1	1.0
FOXP4	AC016768.1	1.0
FOXQ1	AC016768.1	1.0
GFI1	AC016768.1	1.0
GFI1B	AC016768.1	1.0
HHEX	AC016768.1	1.0
HMG20B	AC016768.1	1.0
HNF1A	AC016768.1	1.0
HOXA7	AC016768.1	1.0
HOXB7	AC016768.1	1.0
HOXB8	AC016768.1	1.0
HOXC6	AC016768.1	1.0
HOXC8	AC016768.1	1.0
HOXD10	AC016768.1	1.0
HOXD8	AC016768.1	1.0
IRF3	AC016768.1	1.0
IRF5	AC016768.1	1.0
IRF9	AC016768.1	1.0
LHX1	AC016768.1	1.0
LHX2	AC016768.1	1.0
LHX3	AC016768.1	1.0
MAZ	AC016768.1	1.0
MEF2C	AC016768.1	1.0
MEF2D	AC016768.1	1.0
MEIS2	AC016768.1	1.0
MSX1	AC016768.1	1.0
MSX2	AC016768.1	1.0
NFATC3	AC016768.1	1.0
NKX1-2	AC016768.1	1.0
NKX3-2	AC016768.1	1.0
NKX6-1	AC016768.1	1.0
NR2E1	AC016768.1	1.0
NR2E3	AC016768.1	1.0
NR4A1	AC016768.1	1.0
NR4A2	AC016768.1	1.0
ONECUT2	AC016768.1	1.0
ONECUT3	AC016768.1	1.0
PBX2	AC016768.1	1.0
PLAG1	AC016768.1	1.0
POU2F1	AC016768.1	1.0
POU2F2	AC016768.1	1.0
POU3F2	AC016768.1	1.0
POU4F1	AC016768.1	1.0
POU4F2	AC016768.1	1.0
POU4F3	AC016768.1	1.0
POU6F2	AC016768.1	1.0
PRDM1	AC016768.1	1.0
PROP1	AC016768.1	1.0
RORC	AC016768.1	1.0
RREB1	AC016768.1	1.0
SIX3	AC016768.1	1.0
SOX3	AC016768.1	1.0
SOX4	AC016768.1	1.0
SP1	AC016768.1	1.0
SP3	AC016768.1	1.0
SREBF1	AC016768.1	1.0
STAT2	AC016768.1	1.0
STAT4	AC016768.1	1.0
STAT6	AC016768.1	1.0
TBX2	AC016768.1	1.0
TGIF2LX	AC016768.1	1.0
TWIST1	AC016768.1	1.0
ZBTB3	AC016768.1	1.0
ZEB1	AC016768.1	1.0
ZFHX3	AC016768.1	1.0
ZNF263	AC016768.1	1.0
ZNF281	AC016768.1	1.0
ZNF35	AC016768.1	1.0
ZNF423	AC016768.1	1.0
ZNF683	AC016768.1	1.0
INSM1	AC016773.1	1.0
NEUROD1	AC016773.1	1.0
SCRT1	AC016773.1	1.0
SCRT2	AC016773.1	1.0
TCF3	AC016773.1	1.0
ZEB1	AC016773.1	1.0
ZNF350	AC016773.1	1.0
ATF3	AC016831.7	1.0
BCL11A	AC016831.7	1.0
FOSL1	AC016831.7	1.0
FOXL1	AC016831.7	1.0
HOXB7	AC016831.7	1.0
HOXB8	AC016831.7	1.0
HOXC8	AC016831.7	1.0
LIN54	AC016831.7	1.0
MLXIPL	AC016831.7	1.0
NFAT5	AC016831.7	1.0
NKX6-1	AC016831.7	1.0
NR4A3	AC016831.7	1.0
PAX4	AC016831.7	1.0
PBX2	AC016831.7	1.0
SOX5	AC016831.7	1.0
STAT4	AC016831.7	1.0
TBP	AC016831.7	1.0
YY1	AC016831.7	1.0
ZNF333	AC016831.7	1.0
ZNF683	AC016831.7	1.0
ARID3A	AC016885.1	1.0
BARHL2	AC016885.1	1.0
BATF	AC016885.1	1.0
DMRT2	AC016885.1	1.0
E2F2	AC016885.1	1.0
EN1	AC016885.1	1.0
ETV6	AC016885.1	1.0
FOXC2	AC016885.1	1.0
GATA1	AC016885.1	1.0
GATA5	AC016885.1	1.0
HEY2	AC016885.1	1.0
HOXA7	AC016885.1	1.0
HOXB5	AC016885.1	1.0
HOXB7	AC016885.1	1.0
HOXB8	AC016885.1	1.0
HOXC6	AC016885.1	1.0
HOXC8	AC016885.1	1.0
HOXD8	AC016885.1	1.0
HOXD9	AC016885.1	1.0
IRF1	AC016885.1	1.0
IRF2	AC016885.1	1.0
IRX1	AC016885.1	1.0
ISX	AC016885.1	1.0
LHX1	AC016885.1	1.0
MSX1	AC016885.1	1.0
MSX2	AC016885.1	1.0
NFATC1	AC016885.1	1.0
NFATC2	AC016885.1	1.0
NFATC3	AC016885.1	1.0
NFATC4	AC016885.1	1.0
NFYA	AC016885.1	1.0
NKX6-1	AC016885.1	1.0
ONECUT1	AC016885.1	1.0
ONECUT2	AC016885.1	1.0
ONECUT3	AC016885.1	1.0
PAX7	AC016885.1	1.0
PBX1	AC016885.1	1.0
PBX2	AC016885.1	1.0
POU4F1	AC016885.1	1.0
POU4F2	AC016885.1	1.0
POU4F3	AC016885.1	1.0
POU5F1	AC016885.1	1.0
PRRX1	AC016885.1	1.0
SOX12	AC016885.1	1.0
SOX30	AC016885.1	1.0
SPI1	AC016885.1	1.0
SPIB	AC016885.1	1.0
SPIC	AC016885.1	1.0
STAT2	AC016885.1	1.0
VSX1	AC016885.1	1.0
ZNF35	AC016885.1	1.0
ALX1	AC016907.3	1.0
ARID3A	AC016907.3	1.0
BARX1	AC016907.3	1.0
BARX2	AC016907.3	1.0
BCL11A	AC016907.3	1.0
BCL6	AC016907.3	1.0
BPTF	AC016907.3	1.0
CPEB1	AC016907.3	1.0
DMRT2	AC016907.3	1.0
DMRT3	AC016907.3	1.0
DMRTA2	AC016907.3	1.0
DMRTC2	AC016907.3	1.0
DUX4	AC016907.3	1.0
DUXA	AC016907.3	1.0
E2F8	AC016907.3	1.0
FEZF1	AC016907.3	1.0
FOXA1	AC016907.3	1.0
FOXA2	AC016907.3	1.0
FOXB1	AC016907.3	1.0
FOXD3	AC016907.3	1.0
FOXF1	AC016907.3	1.0
FOXF2	AC016907.3	1.0
FOXG1	AC016907.3	1.0
FOXJ2	AC016907.3	1.0
FOXJ3	AC016907.3	1.0
FOXL1	AC016907.3	1.0
FOXM1	AC016907.3	1.0
FOXP1	AC016907.3	1.0
FOXP2	AC016907.3	1.0
FOXP4	AC016907.3	1.0
FOXQ1	AC016907.3	1.0
FUBP1	AC016907.3	1.0
GRHL1	AC016907.3	1.0
GSC	AC016907.3	1.0
GSC2	AC016907.3	1.0
HHEX	AC016907.3	1.0
HOXB13	AC016907.3	1.0
HOXC13	AC016907.3	1.0
HOXC6	AC016907.3	1.0
HOXD13	AC016907.3	1.0
HOXD9	AC016907.3	1.0
HSF2	AC016907.3	1.0
HSF4	AC016907.3	1.0
IKZF1	AC016907.3	1.0
IRF1	AC016907.3	1.0
IRF3	AC016907.3	1.0
IRF5	AC016907.3	1.0
IRX1	AC016907.3	1.0
IRX2	AC016907.3	1.0
IRX5	AC016907.3	1.0
JUN	AC016907.3	1.0
LHX1	AC016907.3	1.0
MAFB	AC016907.3	1.0
MEF2B	AC016907.3	1.0
MEF2C	AC016907.3	1.0
MEF2D	AC016907.3	1.0
MEOX2	AC016907.3	1.0
MSX1	AC016907.3	1.0
MSX2	AC016907.3	1.0
NFAT5	AC016907.3	1.0
NFATC1	AC016907.3	1.0
NFATC2	AC016907.3	1.0
NFATC3	AC016907.3	1.0
NFE2L1	AC016907.3	1.0
NFYB	AC016907.3	1.0
NKX2-2	AC016907.3	1.0
NR1D1	AC016907.3	1.0
NR2E1	AC016907.3	1.0
NR2F6	AC016907.3	1.0
NR3C2	AC016907.3	1.0
NR4A3	AC016907.3	1.0
NR5A1	AC016907.3	1.0
NR5A2	AC016907.3	1.0
NRL	AC016907.3	1.0
ONECUT2	AC016907.3	1.0
ONECUT3	AC016907.3	1.0
PAX4	AC016907.3	1.0
PITX2	AC016907.3	1.0
POU1F1	AC016907.3	1.0
POU2F2	AC016907.3	1.0
POU3F2	AC016907.3	1.0
POU4F2	AC016907.3	1.0
POU6F2	AC016907.3	1.0
PRKRIR	AC016907.3	1.0
RARG	AC016907.3	1.0
RREB1	AC016907.3	1.0
SOX12	AC016907.3	1.0
SOX15	AC016907.3	1.0
SOX18	AC016907.3	1.0
SOX30	AC016907.3	1.0
SOX8	AC016907.3	1.0
SRF	AC016907.3	1.0
STAT2	AC016907.3	1.0
STAT4	AC016907.3	1.0
TBP	AC016907.3	1.0
TBPL2	AC016907.3	1.0
TEAD1	AC016907.3	1.0
TEAD3	AC016907.3	1.0
TEAD4	AC016907.3	1.0
ZNF274	AC016907.3	1.0
ZNF32	AC016907.3	1.0
ZNF35	AC016907.3	1.0
ZNF713	AC016907.3	1.0
ZNF784	AC016907.3	1.0
ARID3A	AC016909.1	1.0
BCL6B	AC016909.1	1.0
BPTF	AC016909.1	1.0
CDX1	AC016909.1	1.0
CDX2	AC016909.1	1.0
FOXA2	AC016909.1	1.0
FOXB1	AC016909.1	1.0
FOXC1	AC016909.1	1.0
FOXD2	AC016909.1	1.0
FOXD3	AC016909.1	1.0
FOXF1	AC016909.1	1.0
FOXI1	AC016909.1	1.0
FOXL1	AC016909.1	1.0
FOXP1	AC016909.1	1.0
FOXP4	AC016909.1	1.0
FOXQ1	AC016909.1	1.0
HOXA1	AC016909.1	1.0
HOXC10	AC016909.1	1.0
HOXC11	AC016909.1	1.0
HOXC12	AC016909.1	1.0
HOXD11	AC016909.1	1.0
HOXD12	AC016909.1	1.0
MITF	AC016909.1	1.0
MZF1	AC016909.1	1.0
NFATC1	AC016909.1	1.0
NKX2-2	AC016909.1	1.0
PAX4	AC016909.1	1.0
PBX1	AC016909.1	1.0
PLAG1	AC016909.1	1.0
RREB1	AC016909.1	1.0
ZNF263	AC016909.1	1.0
BATF	AC016912.3	1.0
BCL6	AC016912.3	1.0
CPEB1	AC016912.3	1.0
DLX2	AC016912.3	1.0
DLX5	AC016912.3	1.0
EMX1	AC016912.3	1.0
EMX2	AC016912.3	1.0
FEV	AC016912.3	1.0
FOS	AC016912.3	1.0
FOSL2	AC016912.3	1.0
FOXC1	AC016912.3	1.0
FOXF1	AC016912.3	1.0
FOXL1	AC016912.3	1.0
FOXP2	AC016912.3	1.0
HESX1	AC016912.3	1.0
HMG20B	AC016912.3	1.0
JUNB	AC016912.3	1.0
KLF15	AC016912.3	1.0
LMO2	AC016912.3	1.0
